album,filename,duration,bpm,onset_rate,danceability,key,scale,key_strength,chords_changes_rate,chords_number_rate,hpcp_entropy,tuning_frequency,average_loudness,dynamic_complexity,spectral_centroid_mean,spectral_centroid_stdev,spectral_complexity_mean,spectral_energy_mean,spectral_rolloff_mean,spectral_flux_mean,dissonance_mean,zerocrossingrate_mean,mirex_mood_passionate_rousing_confident_boisterous_rowdy,mirex_mood_rollicking_cheerful_fun_sweet_amiable_good_natured,mirex_mood_literate_poignant_wistful_bittersweet_autumnal_brooding,mirex_mood_humorous_silly_campy_quirky_whimsical_witty_wry,mirex_mood_aggressive_fiery_tense_anxious_intense_volatile_visceral,jamendo_alternative,jamendo_ambient,jamendo_atmospheric,jamendo_chillout,jamendo_classical,jamendo_dance,jamendo_downtempo,jamendo_easylistening,jamendo_electronic,jamendo_experimental,jamendo_folk,jamendo_funk,jamendo_hiphop,jamendo_house,jamendo_indie,jamendo_instrumentalpop,jamendo_jazz,jamendo_lounge,jamendo_metal,jamendo_newage,jamendo_orchestral,jamendo_pop,jamendo_popfolk,jamendo_poprock,jamendo_reggae,jamendo_rock,jamendo_soundtrack,jamendo_techno,jamendo_trance,jamendo_triphop,jamendo_world,jamendo_acousticguitar,jamendo_bass,jamendo_computer,jamendo_drummachine,jamendo_drums,jamendo_electricguitar,jamendo_electricpiano,jamendo_guitar,jamendo_keyboard,jamendo_piano,jamendo_strings,jamendo_synthesizer,jamendo_violin,jamendo_voice,jamendo_emotional,jamendo_energetic,jamendo_film,jamendo_happy,jamendo_relaxing,is_danceable,mood_happy,mood_sad,mood_relaxed,mood_aggressive,mood_party,mood_acoustic,mood_electronic
Vol-01 La Fiesta De Buenos Aires,26 Relíquias Porteñas.mp3,165.95591735839844,103.1964111328125,4.464494228363037,1.099381923675537,F,minor,0.6759989261627197,0.05174825340509415,0.0025174824986606836,1.5030572414398193,452.3700866699219,0.8810828328132629,2.9394240379333496,1576.8570556640625,1806.12451171875,13.745139122009277,0.020888343453407288,1938.0279541015625,0.06461231410503387,0.4493248462677002,0.061903394758701324,0.00636956375092268,0.7219647765159607,0.09869575500488281,0.16778624057769775,0.005183507222682238,0.016032222658395767,0.016683945432305336,0.0019701854325830936,0.00624927319586277,0.3318284749984741,0.0014094416983425617,0.0010033444268628955,0.02708262950181961,0.036704666912555695,0.025972969830036163,0.26792651414871216,0.0013746398035436869,0.010694583877921104,0.0011828531278297305,0.006683595012873411,0.016632938757538795,0.020457403734326363,0.0050635612569749355,0.001014375127851963,0.005719311069697142,0.02952466532588005,0.025495249778032303,0.017445001751184464,0.0024765338748693466,0.02608310990035534,0.012594111263751984,0.0433998629450798,0.0013928598491474986,0.0004625010769814253,0.0014499255921691656,0.14999191462993622,0.005368657875806093,0.01257836539298296,0.0030546672642230988,0.0026097861118614674,0.018708515912294388,0.006493539083749056,0.0023929390590637922,0.010120967403054237,0.0036378754302859306,0.07053793221712112,0.00859454832971096,0.009853852912783623,0.01917843148112297,0.013200988061726093,0.0035908918362110853,0.004885890055447817,0.016651295125484467,0.009821876883506775,0.006690641399472952,0.07132694125175476,0.558870792388916,0.2609134614467621,0.5982386469841003,0.008045178838074207,0.1017727479338646,0.6271390318870544,0.04167860746383667
Vol-01 La Fiesta De Buenos Aires,29 Milongon.mp3,169.22122192382812,101.4719009399414,3.9234540462493896,1.045623779296875,F#,major,0.8199485540390015,0.0570644736289978,0.0027434842195361853,1.488165020942688,441.5275573730469,0.484302818775177,5.022278785705566,1087.84228515625,1512.30908203125,9.95815658569336,0.01636620983481407,1371.3116455078125,0.04907567426562309,0.4120185375213623,0.04612037166953087,0.010582695715129375,0.6593657732009888,0.19590559601783752,0.12523050606250763,0.008915121667087078,0.04987303167581558,0.034541159868240356,0.006074549164623022,0.013460587710142136,0.40898096561431885,0.004097007215023041,0.003974058665335178,0.04987940564751625,0.07106907665729523,0.0673709288239479,0.27704495191574097,0.0036582928150892258,0.0126281613484025,0.0038769575767219067,0.016436003148555756,0.026816563680768013,0.03820688650012016,0.012036126106977463,0.002295813523232937,0.016574101522564888,0.039574526250362396,0.0761401578783989,0.03622572124004364,0.006647655740380287,0.014938035979866982,0.021144317463040352,0.07010586559772491,0.004085194319486618,0.0015629520639777184,0.0038117188960313797,0.18890008330345154,0.013412371277809143,0.020653249695897102,0.007700290996581316,0.004848257638514042,0.029114708304405212,0.01502426527440548,0.005430035293102264,0.020966049283742905,0.0075166537426412106,0.09933068603277206,0.021998150274157524,0.022093679755926132,0.03807041794061661,0.023267464712262154,0.009979739785194397,0.010180034674704075,0.02456854283809662,0.018381206318736076,0.014215433038771152,0.027414515614509583,0.36959967017173767,0.2636038661003113,0.5409314036369324,0.0019055388402193785,0.030788522213697433,0.7551319003105164,0.04652094468474388
Vol-03 La Fiesta De Buenos Aires,26 El Temblor.mp3,124.91754913330078,110.8902359008789,4.010086536407471,1.108481526374817,Eb,major,0.8443748354911804,0.06577480584383011,0.005202527157962322,1.5146044492721558,440.0,0.7087277770042419,5.1822190284729,1029.01220703125,2068.918212890625,7.022858142852783,0.017883557826280594,1357.522705078125,0.05715465545654297,0.35988375544548035,0.04459765553474426,0.008193252608180046,0.4094007909297943,0.23551131784915924,0.3411644995212555,0.00573007483035326,0.03194062411785126,0.02354639582335949,0.0029977532103657722,0.006730192340910435,0.29814597964286804,0.003904516575857997,0.0015677432529628277,0.024474842473864555,0.06151609122753143,0.05280613154172897,0.13722935318946838,0.004972938448190689,0.009231784380972385,0.0029009978752583265,0.016099106520414352,0.02755100280046463,0.11350809037685394,0.00978296808898449,0.0011895585339516401,0.007284410763531923,0.022741833701729774,0.09811816364526749,0.014520702883601189,0.005242759361863136,0.00663210591301322,0.016961626708507538,0.04194129630923271,0.0027956292033195496,0.0006818575202487409,0.0024507897906005383,0.088847815990448,0.005883186124265194,0.02882971800863743,0.004808342084288597,0.0037763521540910006,0.04306361824274063,0.016171248629689217,0.0048164608888328075,0.013184361159801483,0.006391134113073349,0.09004133194684982,0.009935017675161362,0.018138300627470016,0.015869906172156334,0.02600688859820366,0.004608553368598223,0.008039307780563831,0.013741127215325832,0.010934809222817421,0.007454042322933674,0.03557831048965454,0.18627452850341797,0.5149413347244263,0.9919654130935669,0.00892315898090601,0.01640808768570423,0.761178731918335,0.09868000447750092
Vol-04 La Fiesta De Buenos Aires,26 Zorzal.mp3,162.95184326171875,99.8785629272461,3.6509954929351807,1.003350019454956,G,minor,0.7421599626541138,0.08404558151960373,0.003703703638166189,1.6067280769348145,444.3418884277344,0.6552395820617676,5.641695022583008,1434.14208984375,1665.6923828125,11.28123664855957,0.014910263940691948,1864.3153076171875,0.056347981095314026,0.4283251166343689,0.060011982917785645,0.02256612665951252,0.36033210158348083,0.3848705589771271,0.21529655158519745,0.016934769228100777,0.024312986060976982,0.00847716350108385,0.000963736092671752,0.003330583916977048,0.2521688640117645,0.001600937219336629,0.0007023466750979424,0.01743355579674244,0.022058852016925812,0.017916260287165642,0.2542511522769928,0.0012310618767514825,0.005974446889013052,0.0011101908748969436,0.010971225798130035,0.008352079428732395,0.012249494902789593,0.0029352286364883184,0.0008042488479986787,0.0031054322607815266,0.010393471457064152,0.1301800012588501,0.03460846468806267,0.0058021689765155315,0.014361605048179626,0.01635134033858776,0.018285900354385376,0.0011671514948830009,0.0004029470437671989,0.0009042466408573091,0.09570746123790741,0.007275515701621771,0.011514028534293175,0.0022299166303128004,0.001760864513926208,0.02355288900434971,0.009037455543875694,0.002081250539049506,0.0077413409017026424,0.003927609883248806,0.05721430853009224,0.00794331543147564,0.008082794956862926,0.01955099031329155,0.01617923192679882,0.0026536460500210524,0.004462025128304958,0.006237080320715904,0.00783034972846508,0.003172894474118948,0.008695744909346104,0.20091266930103302,0.5534422397613525,0.7527832388877869,0.00754085136577487,0.17579950392246246,0.6316989660263062,0.02013266272842884
Vol-04 La Fiesta De Buenos Aires,27 Pena Mulata.mp3,147.95755004882812,106.04434204101562,3.899461269378662,1.029761552810669,Bb,minor,0.7804360389709473,0.04267336055636406,0.0021964230109006166,1.6761095523834229,431.19390869140625,0.6222109794616699,5.1536760330200195,1574.7978515625,1801.3582763671875,11.81704044342041,0.012039942666888237,2101.776611328125,0.05362851172685623,0.4461936354637146,0.06705129146575928,0.030522091314196587,0.4391251504421234,0.2590699791908264,0.24092552065849304,0.030357282608747482,0.04268251731991768,0.025503767654299736,0.003446495160460472,0.012644687667489052,0.5128247141838074,0.003512338502332568,0.0021130088716745377,0.05009946599602699,0.03368298336863518,0.04323437437415123,0.16938959062099457,0.003923435695469379,0.020993823185563087,0.00303727388381958,0.018323633819818497,0.02682746946811676,0.06785648316144943,0.009741314686834812,0.001971099991351366,0.009092102758586407,0.04154820740222931,0.089882031083107,0.04915597662329674,0.007059160154312849,0.015951577574014664,0.029349688440561295,0.05522316321730614,0.0025562490336596966,0.0007753369281999767,0.002718393225222826,0.14199404418468475,0.015263897366821766,0.0292243380099535,0.007153631653636694,0.004659916274249554,0.051162321120500565,0.014541123062372208,0.006058263126760721,0.020520508289337158,0.010407074354588985,0.17482228577136993,0.020356642082333565,0.01755184307694435,0.03601659834384918,0.028726741671562195,0.009330340661108494,0.008856363594532013,0.02488791011273861,0.027137640863656998,0.009747127071022987,0.10359157621860504,0.30959203839302063,0.34233012795448303,0.5986281633377075,0.027448313310742378,0.18901099264621735,0.21026457846164703,0.165290966629982
Vol-04 La Fiesta De Buenos Aires,28 La Mulateada.mp3,143.49061584472656,107.30049133300781,3.553736448287964,1.093627691268921,F,minor,0.7762555480003357,0.06049821898341179,0.002911678981035948,1.6807973384857178,446.3999328613281,0.6760857105255127,6.039905548095703,1510.940673828125,1819.2159423828125,10.741142272949219,0.011977696791291237,2015.983154296875,0.05052971839904785,0.43951091170310974,0.06285043060779572,0.01226772554218769,0.38692089915275574,0.26292547583580017,0.3273179233074188,0.010567931458353996,0.01146409846842289,0.007753217127174139,0.0010158285731449723,0.0034659323282539845,0.2037382423877716,0.0016430215910077095,0.0006846126052550972,0.014035116881132126,0.017865575850009918,0.013066329061985016,0.2387239933013916,0.0014352885773405433,0.00608182093128562,0.001207471126690507,0.0068189301528036594,0.004977114498615265,0.02399486117064953,0.0027964080218225718,0.0007781769963912666,0.00208238884806633,0.00994456559419632,0.1452275961637497,0.017261624336242676,0.004014940932393074,0.011966558173298836,0.01269414834678173,0.02369835413992405,0.0010959997307509184,0.0004043595399707556,0.0008326707175001502,0.1099451333284378,0.004936741665005684,0.019377535209059715,0.002135511487722397,0.0017988333711400628,0.03854350373148918,0.01098632998764515,0.002063942141830921,0.005635915324091911,0.004398730117827654,0.07291439175605774,0.007263324689120054,0.008282981812953949,0.016254505142569542,0.016530873253941536,0.002285520313307643,0.004467238672077656,0.005868353880941868,0.007595006376504898,0.0023839185014367104,0.05273127928376198,0.29430291056632996,0.5620558261871338,0.8611404299736023,0.011275104247033596,0.17056162655353546,0.5336112380027771,0.009231587871909142
Vol-04 La Fiesta De Buenos Aires,29 Cuando Un Viejo Se Enamora.mp3,128.0,100.38288116455078,4.069943428039551,1.025680422782898,C,major,0.7057564854621887,0.10297317057847977,0.006163886748254299,1.5503000020980835,444.5986328125,0.49884161353111267,5.806720733642578,1256.76171875,1621.381103515625,9.961915016174316,0.016301898285746574,1639.054931640625,0.055903561413288116,0.42372262477874756,0.05273747444152832,0.030717721208930016,0.28235480189323425,0.24635562300682068,0.42689773440361023,0.013673967681825161,0.052116453647613525,0.011774475686252117,0.0013764147879555821,0.003964556381106377,0.31345808506011963,0.0027434073854237795,0.0009514925768598914,0.020798210054636,0.03658228740096092,0.03087967075407505,0.2276124656200409,0.002451481530442834,0.016603482887148857,0.0015824256697669625,0.02542838640511036,0.012392150238156319,0.014472641050815582,0.004367821384221315,0.0010723340092226863,0.004296104423701763,0.01591445691883564,0.14517290890216827,0.06835037469863892,0.010087707079946995,0.06048642843961716,0.03186313807964325,0.026404358446598053,0.0022283007856458426,0.0004876163729932159,0.0017757712630555034,0.0893339142203331,0.011446577496826649,0.020494958385825157,0.0039473664946854115,0.003100538859143853,0.04036061465740204,0.014650510624051094,0.002754955319687724,0.011641835793852806,0.006760434713214636,0.08247000724077225,0.013683483935892582,0.009477844461798668,0.03165663033723831,0.031337618827819824,0.0038179876282811165,0.007778631057590246,0.011259017512202263,0.01414551492780447,0.004359950311481953,0.04633377492427826,0.3167364299297333,0.519451916217804,0.9021949172019958,0.005073839798569679,0.17085210978984833,0.6963128447532654,0.026502754539251328
Vol-05 La Fiesta De Buenos Aires,26 No Hay Tierra Como La Mia.mp3,162.97796630859375,103.60430145263672,4.82844352722168,1.3097665309906006,Eb,minor,0.818102240562439,0.05639418959617615,0.0022785530891269445,1.4843562841415405,434.4440002441406,0.900446355342865,3.3780367374420166,1011.3309936523438,1800.2181396484375,10.274216651916504,0.019599612802267075,1377.77783203125,0.0652199313044548,0.4043925404548645,0.04562675207853317,0.005421991925686598,0.6139366626739502,0.1832919418811798,0.19161878526210785,0.0057306368835270405,0.029248381033539772,0.024606304243206978,0.002200130373239517,0.005869726650416851,0.561130940914154,0.0020735326688736677,0.0009984438074752688,0.0362466461956501,0.03313564881682396,0.03057258389890194,0.22750157117843628,0.0012047290802001953,0.005253648851066828,0.0013221782865002751,0.009853473864495754,0.018335435539484024,0.03595016151666641,0.005943947937339544,0.0008861643727868795,0.011205115355551243,0.034700386226177216,0.06690729409456253,0.028083430603146553,0.0034433307591825724,0.004494556691497564,0.010520968586206436,0.04527483135461807,0.0016595115885138512,0.0006623037625104189,0.0011967165628448129,0.14682656526565552,0.009262502193450928,0.01063503697514534,0.003457933198660612,0.002288507530465722,0.01860194467008114,0.007054859306663275,0.0029195542447268963,0.012307915836572647,0.0038234104868024588,0.10295680910348892,0.021547067910432816,0.011259018443524837,0.03022565133869648,0.01563035324215889,0.005750705953687429,0.005135932005941868,0.01809302717447281,0.009150194935500622,0.009062526747584343,0.014570158906280994,0.13804183900356293,0.35789889097213745,0.8625930547714233,0.007010277360677719,0.04864607751369476,0.7406119108200073,0.01620602048933506
Vol-05 La Fiesta De Buenos Aires,29 La Milonga De Buenos Aires.mp3,173.47918701171875,106.60382080078125,4.363124847412109,1.171648621559143,C#,minor,0.7668906450271606,0.047899384051561356,0.002943537663668394,1.6797826290130615,451.0654602050781,0.8474406599998474,4.119661331176758,1063.429931640625,1445.750244140625,11.897765159606934,0.017874209210276604,1342.2633056640625,0.06131412833929062,0.428061842918396,0.04603637009859085,0.009351027198135853,0.5957460999488831,0.16130830347537994,0.22872082889080048,0.0048738811165094376,0.041202887892723083,0.022308869287371635,0.001983601599931717,0.0058466712944209576,0.5496700406074524,0.001642333809286356,0.0007360778981819749,0.0316980741918087,0.02832038700580597,0.04170005023479462,0.2629120349884033,0.0014431651216000319,0.010144451633095741,0.0015874174423515797,0.009343037381768227,0.015819551423192024,0.03434321656823158,0.004869602154940367,0.0007255417876876891,0.007640663534402847,0.026631368324160576,0.033396460115909576,0.041601791977882385,0.0020896997302770615,0.02518855407834053,0.007887912914156914,0.04060843214392662,0.0020136588718742132,0.0005921472329646349,0.0013085055397823453,0.1660301387310028,0.00956849753856659,0.01146981492638588,0.003940613474696875,0.0019055540906265378,0.01968405768275261,0.00664305267855525,0.0023093700874596834,0.010931592434644699,0.003548511303961277,0.12443962693214417,0.015438004396855831,0.008796575479209423,0.03394588083028793,0.022309081628918648,0.006349281873553991,0.005311505403369665,0.020417705178260803,0.010833890177309513,0.009557492099702358,0.06370192766189575,0.441056489944458,0.3636325001716614,0.6906155943870544,0.000268096657237038,0.049139074981212616,0.7833980917930603,0.029385237023234367
Vol-06 La Fiesta De Buenos Aires,26 En Lo de Laura.mp3,142.68081665039062,99.30154418945312,3.6160225868225098,1.0635360479354858,D,minor,0.8349495530128479,0.08165256679058075,0.0039037084206938744,1.4733173847198486,453.1546630859375,0.6871582269668579,5.279083728790283,909.5921630859375,1959.8135986328125,8.007322311401367,0.01672331616282463,1318.235595703125,0.052246589213609695,0.3664487600326538,0.04202595353126526,0.005437477491796017,0.3032863438129425,0.33764171600341797,0.3485468327999115,0.005087609402835369,0.026091163977980614,0.01358904130756855,0.0018124148482456803,0.004605159629136324,0.31572404503822327,0.0029187083709985018,0.0009994187857955694,0.02323882281780243,0.03480171784758568,0.020596321672201157,0.14190328121185303,0.0022558760829269886,0.00646165432408452,0.002075537107884884,0.01583399996161461,0.010541054420173168,0.01679963991045952,0.0037471589166671038,0.001216298434883356,0.0042277975007891655,0.024508535861968994,0.13854898512363434,0.027384959161281586,0.00767474714666605,0.012701543048024178,0.018127165734767914,0.04013575613498688,0.0017621724400669336,0.0005694855353794992,0.0013034376315772533,0.08280736953020096,0.006680037826299667,0.01626206934452057,0.0033327541314065456,0.002498601097613573,0.03924129158258438,0.013277528807520866,0.0026801028288900852,0.010677008889615536,0.005947195924818516,0.05424245819449425,0.015876110643148422,0.015703415498137474,0.023307591676712036,0.02316649630665779,0.00411316379904747,0.006135782226920128,0.013357973657548428,0.012682662345468998,0.0041528427973389626,0.005853652488440275,0.06759164482355118,0.7591952681541443,0.9835754632949829,0.00778924347832799,0.02175307087600231,0.814219057559967,0.022315263748168945
Vol-06 La Fiesta De Buenos Aires,28 Entre Copa y Copa.mp3,150.62203979492188,100.83885192871094,3.989658832550049,1.0791215896606445,G,major,0.7117242813110352,0.07642526924610138,0.003389830468222499,1.5132019519805908,449.7646484375,0.8045591115951538,4.677943706512451,1088.7825927734375,1907.82861328125,9.678329467773438,0.0177248977124691,1445.88037109375,0.05808226019144058,0.4124250113964081,0.04614460840821266,0.008997393772006035,0.5469563603401184,0.20751845836639404,0.227887362241745,0.008640341460704803,0.023104023188352585,0.014430259354412556,0.0015130271203815937,0.004939815029501915,0.6383037567138672,0.0017207582714036107,0.0008318451000377536,0.029210539534687996,0.02047683484852314,0.024545595049858093,0.2819650173187256,0.0012425302993506193,0.010615924373269081,0.001250535948202014,0.007293381728231907,0.013230460695922375,0.022864287719130516,0.004027135204523802,0.00098304427228868,0.006594253238290548,0.031242020428180695,0.03532805293798447,0.036849986761808395,0.002653328236192465,0.011733802035450935,0.009324094280600548,0.040284670889377594,0.0013685149606317282,0.0004937484627589583,0.001114275655709207,0.16192880272865295,0.007758806459605694,0.010720272548496723,0.003165280446410179,0.0019409130327403545,0.01819203794002533,0.004724657628685236,0.0020991754718124866,0.010548456571996212,0.0036675434093922377,0.12392883002758026,0.016230428591370583,0.008843996562063694,0.03615720942616463,0.018108854070305824,0.005003945901989937,0.005363300442695618,0.022204158827662468,0.011245586909353733,0.006968593690544367,0.02402026578783989,0.2245277762413025,0.4908786416053772,0.8452320098876953,0.014620031230151653,0.08463753759860992,0.7170248627662659,0.004523863084614277
